raman_shift_cm-1,intensity
6888.705597132364,62.5
6894.594584216582,540.0
6900.592544785228,305.0
6906.477333270021,45.0
6912.360043737404,395.0
6918.240677287846,-215.0
6924.119235021055,55.0
6929.995718035963,32.5
6935.870127430717,257.5
6941.742464302697,272.5
6947.6127297485,527.5
6953.480924863958,422.5
6959.347050744123,302.5
6965.2111084832795,205.0
6971.073099174944,485.0
6976.93302391185,-55.0
6982.7908837859795,202.5
6988.64667988853,317.5
6994.500413309928,-325.0
7000.35208513985,367.5
7006.201696467178,325.0
7012.049248380063,197.5
7017.894741965851,345.0
7023.738178311156,110.0
7029.579558501813,762.5
7035.418883622879,250.0
7041.2561547586665,95.0
7047.091372992727,70.0
7052.924539407839,160.0
7058.645653010426,-117.5
7064.474757695687,-245.0
7070.301813785409,397.5
7076.126822359336,367.5
7081.949784496486,-25.0
7087.660891581778,-132.5
7093.479802640664,655.0
7099.296670474898,-555.0
7105.111496160462,-92.5
7110.814624476749,192.5
7116.625407570507,415.0
7122.434151718757,270.0
7128.2408579944895,-220.0
7133.936024250346,125.0
7139.7386963970275,460.0
7145.53933386541,100.0
7151.228548921958,55.0
7157.025158582874,595.0
7162.8197367530665,182.5
7168.503009933542,600.0
7174.293566604632,405.0
7180.0820949658955,170.0
7185.759435574095,342.5
7191.54394873148,-52.5
7197.2173519438,280.0
7202.997854073576,225.0
7208.667323984642,692.5
7214.443819257271,500.0
7220.109359956048,90.0
7225.881852536215,530.0
7231.543468105978,77.5
7237.31196215262,-40.0
7242.969656670975,297.5
7248.734156337254,-170.0
7254.387933876205,307.5
7260.148443309525,205.0
7265.798307935409,122.5
7271.554831277448,270.0
7277.20078705097,-77.5
7282.953328437674,222.5
7288.59537941395,202.5
7294.235498085545,645.0
7299.982093204053,-112.5
7305.618313131272,250.0
7311.252603748333,170.0
7316.993261813666,792.5
7322.623659726734,242.5
7328.252131317968,380.0
7333.986861526115,715.0
7339.611446441268,280.0
7345.234108016761,482.5
7350.962919544712,45.0
7356.581700459588,647.5
7362.198561010817,532.5
7367.813502182733,405.0
7373.426524958988,55.0
7379.145517410223,727.5
7384.7546694986595,65.0
7390.361906157261,335.0
7395.967228367001,320.0
7401.570637108154,365.0
7407.279835705631,360.0
7412.879383697618,325.0
7418.477021176703,-47.5
7424.072749120482,405.0
7429.666568505905,72.5
7435.258480309247,137.5
7440.848485506111,-517.5
7446.436585071431,72.5
7452.022779979503,-57.5
