raman_shift_cm-1,wavelength_nm,intensity
6361.738236,295.303000,89.100000
6367.929490,295.357000,98.300000
6374.118480,295.411000,71.040000
6380.305209,295.465000,116.260000
6386.489676,295.519000,124.860000
6392.671884,295.573000,109.400000
6398.851833,295.627000,66.380000
6405.143905,295.682000,108.010000
6411.319300,295.736000,116.380000
6417.492439,295.790000,52.670000
6423.663325,295.844000,97.930000
6429.831958,295.898000,58.950000
6435.998340,295.952000,54.860000
6442.162473,296.006000,53.340000
6448.324357,296.060000,95.770000
6454.483993,296.114000,55.290000
6460.641384,296.168000,-31.550000
6466.796529,296.222000,-526.860000
6472.949431,296.276000,-69.180000
6479.100090,296.330000,98.710000
6485.248508,296.384000,184.680000
6491.280888,296.437000,86.080000
6497.424869,296.491000,58.650000
6503.566612,296.545000,-23.410000
6509.706118,296.599000,-73.120000
6515.843390,296.653000,30.090000
6521.978427,296.707000,80.320000
6528.111232,296.761000,128.400000
6534.241805,296.815000,-30.200000
6540.256681,296.868000,348.170000
6546.382836,296.922000,94.800000
6552.506763,296.976000,89.830000
6558.628464,297.030000,140.330000
6564.747939,297.084000,151.400000
6570.751928,297.137000,91.360000
6576.866997,297.191000,82.830000
6582.979845,297.245000,77.430000
6589.090471,297.299000,107.720000
6595.085780,297.352000,95.680000
