raman_shift_cm-1,intensity
1409.216797,51.391781
1410.871094,46.867344
1412.523438,37.804417
1414.177734,37.812588
1415.830078,43.872082
1417.482422,51.447346
1419.134766,45.404522
1420.787109,46.928143
1422.4375,57.537243
1424.089844,39.376087
1425.740234,49.988129
1427.390625,42.423325
1429.041016,39.401588
1430.689453,37.894318
1432.339844,31.838093
1433.988281,39.427094
1435.636719,40.952351
1437.285156,53.097824
1438.933594,45.522232
1440.580078,53.12072
1442.228516,44.023792
1443.875,48.588448
1445.521484,45.561481
1447.167969,56.204594
1448.8125,39.503624
1450.458984,41.03183
1452.103516,28.880465
1453.748047,39.52914
1455.392578,39.537647
1457.037109,44.109173
1458.679688,50.203991
1460.324219,50.21479
1461.966797,47.181614
1463.609375,51.758701
1465.251953,27.407555
1466.892578,50.25798
1468.535156,39.605705
1470.175781,41.13784
1471.816406,39.622723
1473.457031,38.106956
1475.097656,47.262772
1476.736328,35.073452
1478.376953,38.1315
1480.015625,48.818798
1481.654297,35.096039
1483.292969,42.734779
1484.929688,44.270512
1486.568359,45.806904
1488.205078,41.235054
1489.841797,53.464302
1491.478516,48.892124
1493.115234,25.979507
1494.751953,44.32748
1496.386719,32.106083
1498.021484,24.467018
1499.65625,44.355965
1501.291016,35.186401
1502.925781,42.844788
1504.558594,35.201462
1506.193359,41.332298
1507.826172,33.685375
1509.458984,53.60183
1511.091797,49.017868
1512.722656,36.771263
1514.355469,44.441441
1515.986328,50.582104
1517.617188,38.327965
1519.248047,36.802708
1520.878906,44.479435
1522.507813,55.227646
1524.136719,38.360722
1525.767578,35.299397
1527.396484,36.842014
1529.025391,44.526936
1530.652344,32.250523
1532.28125,44.54594
1533.908203,43.019047
1535.535156,36.881332
1537.162109,41.500343
1538.789063,47.658699
1540.414063,32.291809
1542.041016,52.293114
1543.666016,38.459011
1545.291016,41.544579
1546.916016,27.702286
1548.541016,49.258995
1550.164063,46.19014
1551.787109,41.579971
1553.412109,50.830784
1555.035156,47.760288
1556.65625,50.852413
1558.279297,41.615368
1559.902344,33.916031
1561.523438,43.175034
1563.144531,32.388157
1564.765625,40.108147
1566.386719,33.944874
1568.005859,43.211746
1569.626953,46.308132
1571.246094,44.774036
1572.865234,44.783543
1574.484375,44.793049
1576.101563,35.533062
1577.720703,43.266819
1579.337891,41.730427
1580.957031,52.560574
1582.574219,40.201904
1584.189453,37.117317
1585.806641,27.843891
1587.421875,44.86911
1589.039063,37.140926
1590.654297,38.696659
1592.269531,40.253052
1593.884766,43.358624
1595.498047,35.623554
1597.113281,41.827808
1598.726563,46.48518
